cluster	proteomes_count	UP000827084	UP000241824	UP001805215	UP000426033	UP001064402	UP001251091	UP000663399
UPI000D21A4ED	1	0	1	0	0	0	0	0
UPI000D21A3E2	1	0	1	0	0	0	0	0
UPI000D21A3A2	1	0	1	0	0	0	0	0
UPI000D21A37B	1	0	1	0	0	0	0	0
UPI000D21A089	1	0	1	0	0	0	0	0
UPI000D219E1C	1	0	1	0	0	0	0	0
UPI000D219CE1	1	0	1	0	0	0	0	0
UPI000D219CDB	1	0	1	0	0	0	0	0
UPI000D219CAB	1	0	1	0	0	0	0	0
UPI000D219ADE	1	0	1	0	0	0	0	0
UPI000D219ADB	1	0	1	0	0	0	0	0
UPI000D219A2F	1	0	1	0	0	0	0	0
UPI000D219893	1	0	1	0	0	0	0	0
UPI000D2197FA	1	0	2	0	0	0	0	0
UPI000D219799	1	0	1	0	0	0	0	0
UPI000D219377	1	0	1	0	0	0	0	0
UPI000D21926F	1	0	1	0	0	0	0	0
UPI000D219261	1	0	1	0	0	0	0	0
UPI000D21917F	1	0	1	0	0	0	0	0
UPI000D218ED6	1	0	1	0	0	0	0	0
UPI000D218D2B	1	0	1	0	0	0	0	0
UPI000D218C70	1	0	1	0	0	0	0	0
UPI000D218BF6	1	0	1	0	0	0	0	0
UPI000D218848	1	0	1	0	0	0	0	0
UPI000D2187B7	1	0	1	0	0	0	0	0
UPI000D21858C	1	0	1	0	0	0	0	0
UPI000D218588	1	0	1	0	0	0	0	0
UPI000D21836F	1	0	1	0	0	0	0	0
UPI000D218362	1	0	1	0	0	0	0	0
UPI000D2180B3	1	0	1	0	0	0	0	0
UPI000D217FBB	1	0	1	0	0	0	0	0
UPI000D217F18	1	0	1	0	0	0	0	0
UPI000D217ED0	1	0	1	0	0	0	0	0
UPI000D217BE1	1	0	1	0	0	0	0	0
UPI000D217B00	1	0	1	0	0	0	0	0
UPI000D217A27	1	0	1	0	0	0	0	0
UPI000D21793F	1	0	1	0	0	0	0	0
UPI000D21793B	1	0	1	0	0	0	0	0
UPI000D217912	1	0	1	0	0	0	0	0
UPI000D21781C	1	0	1	0	0	0	0	0
UPI000D2176AA	1	0	1	0	0	0	0	0
UPI000D217644	1	0	1	0	0	0	0	0
UPI000D217611	1	0	1	0	0	0	0	0
UPI000D2174C4	1	0	1	0	0	0	0	0
UPI000D2173B5	1	0	1	0	0	0	0	0
UPI000D217352	1	0	1	0	0	0	0	0
UPI000D21734D	1	0	1	0	0	0	0	0
UPI000D2171F5	1	0	1	0	0	0	0	0
UPI000D216FF6	1	0	1	0	0	0	0	0
UPI000D216DCA	1	0	1	0	0	0	0	0
UPI000D216A45	1	0	1	0	0	0	0	0
UPI000D216886	1	0	1	0	0	0	0	0
UPI000D21681D	1	0	1	0	0	0	0	0
UPI000D21678A	1	0	1	0	0	0	0	0
UPI000D2165BE	1	0	1	0	0	0	0	0
UPI000D216482	1	0	1	0	0	0	0	0
UPI000D2161DE	1	0	1	0	0	0	0	0
UPI000D21610E	1	0	1	0	0	0	0	0
UPI000D216032	1	0	1	0	0	0	0	0
UPI000D215F98	1	0	1	0	0	0	0	0
UPI000D215F8A	1	0	1	0	0	0	0	0
UPI000D215DB7	1	0	1	0	0	0	0	0
UPI000D215C0D	1	0	1	0	0	0	0	0
UPI000D215C05	1	0	1	0	0	0	0	0
UPI000D2158A1	1	0	1	0	0	0	0	0
UPI000D214F19	1	0	1	0	0	0	0	0
UPI000D214EEB	1	0	1	0	0	0	0	0
UPI000D214ECA	1	0	1	0	0	0	0	0
UPI000D214BBC	1	0	1	0	0	0	0	0
UPI000D214957	1	0	1	0	0	0	0	0
UPI000D21493C	1	0	1	0	0	0	0	0
UPI000D2148F2	1	0	1	0	0	0	0	0
UPI000D21480C	1	0	1	0	0	0	0	0
UPI000D2146E1	1	0	1	0	0	0	0	0
UPI000D214630	1	0	1	0	0	0	0	0
UPI000D214482	1	0	1	0	0	0	0	0
UPI000D214456	1	0	1	0	0	0	0	0
UPI000D214395	1	0	1	0	0	0	0	0
UPI000D21438F	1	0	1	0	0	0	0	0
UPI000D214174	1	0	1	0	0	0	0	0
UPI000D21401A	1	0	1	0	0	0	0	0
UPI000D213EF5	1	0	1	0	0	0	0	0
UPI000D213E75	1	0	1	0	0	0	0	0
UPI000D213DA4	1	0	1	0	0	0	0	0
UPI000D213D86	1	0	1	0	0	0	0	0
UPI000D213D4F	1	0	1	0	0	0	0	0
UPI000D213B8F	1	0	1	0	0	0	0	0
UPI000D213B8C	1	0	1	0	0	0	0	0
UPI000D213B8A	1	0	1	0	0	0	0	0
UPI000D213993	1	0	1	0	0	0	0	0
UPI000D2138A7	1	0	1	0	0	0	0	0
UPI000D2137BE	1	0	1	0	0	0	0	0
UPI000D2135DD	1	0	1	0	0	0	0	0
UPI000D2134B3	1	0	1	0	0	0	0	0
UPI000D213249	1	0	1	0	0	0	0	0
UPI000D212EA3	1	0	1	0	0	0	0	0
UPI000D212DF5	1	0	1	0	0	0	0	0
UPI000D212D2A	1	0	1	0	0	0	0	0
UPI000D212BFC	1	0	1	0	0	0	0	0
UPI000D212B46	1	0	1	0	0	0	0	0
UPI000D212B38	1	0	1	0	0	0	0	0
UPI000D212AD9	1	0	1	0	0	0	0	0
UPI000D212AB1	1	0	1	0	0	0	0	0
UPI000D212A6E	1	0	1	0	0	0	0	0
UPI000D212899	1	0	1	0	0	0	0	0
UPI000D212821	1	0	1	0	0	0	0	0
UPI000D2126F3	1	0	1	0	0	0	0	0
UPI000D212665	1	0	1	0	0	0	0	0
UPI000D212637	1	0	1	0	0	0	0	0
UPI000D2125AB	1	0	1	0	0	0	0	0
UPI000D212580	1	0	1	0	0	0	0	0
UPI000D212469	1	0	1	0	0	0	0	0
UPI000D212432	1	0	1	0	0	0	0	0
UPI000D212296	1	0	1	0	0	0	0	0
UPI000D21219D	1	0	1	0	0	0	0	0
UPI000D211EEA	1	0	1	0	0	0	0	0
UPI000D211E93	1	0	1	0	0	0	0	0
UPI000D211E28	1	0	1	0	0	0	0	0
UPI000D211E21	1	0	1	0	0	0	0	0
UPI000D21183F	1	0	1	0	0	0	0	0
UPI000D2116AB	1	0	1	0	0	0	0	0
UPI000D2115D9	1	0	1	0	0	0	0	0
UPI000D211567	1	0	1	0	0	0	0	0
UPI000D21147E	1	0	1	0	0	0	0	0
UPI000D211386	1	0	1	0	0	0	0	0
UPI000D211139	1	0	1	0	0	0	0	0
UPI000D210F7D	1	0	1	0	0	0	0	0
UPI000D210F5F	1	0	1	0	0	0	0	0
UPI000D210E06	1	0	1	0	0	0	0	0
UPI000D210DED	1	0	1	0	0	0	0	0
UPI000D210CC5	1	0	1	0	0	0	0	0
UPI000D210C69	1	0	1	0	0	0	0	0
UPI000D210C04	1	0	1	0	0	0	0	0
UPI000D2109CE	1	0	1	0	0	0	0	0
UPI000D210872	1	0	1	0	0	0	0	0
UPI000D210845	1	0	1	0	0	0	0	0
UPI000D2107E1	1	0	1	0	0	0	0	0
UPI000D2106F0	1	0	1	0	0	0	0	0
UPI000D2105F8	1	0	1	0	0	0	0	0
UPI000D210572	1	0	1	0	0	0	0	0
UPI000D210557	1	0	1	0	0	0	0	0
UPI000D2102E8	1	0	1	0	0	0	0	0
UPI000D20FF90	1	0	1	0	0	0	0	0
UPI000D20FEF7	1	0	1	0	0	0	0	0
UPI000D20FED1	1	0	1	0	0	0	0	0
UPI000D20FED0	1	0	1	0	0	0	0	0
UPI000D20FEA7	1	0	1	0	0	0	0	0
UPI000D20FD27	1	0	1	0	0	0	0	0
UPI000D20FC38	1	0	1	0	0	0	0	0
UPI000D20FC2D	1	0	1	0	0	0	0	0
UPI000D20F926	1	0	1	0	0	0	0	0
UPI000D20F79E	1	0	1	0	0	0	0	0
UPI000D20F5B7	1	0	1	0	0	0	0	0
UPI000D20F016	1	0	1	0	0	0	0	0
UPI000D20EF08	1	0	1	0	0	0	0	0
UPI000D20EB7F	1	0	1	0	0	0	0	0
UPI000D20E962	1	0	1	0	0	0	0	0
UPI000D20E8C6	1	0	1	0	0	0	0	0
UPI000D20E7B6	1	0	1	0	0	0	0	0
UPI000D20E704	1	0	1	0	0	0	0	0
UPI000D20E689	1	0	1	0	0	0	0	0
UPI000D20E3B2	1	0	1	0	0	0	0	0
UPI000D20E233	1	0	1	0	0	0	0	0
UPI000D20E22F	1	0	1	0	0	0	0	0
UPI000D20E1F6	1	0	1	0	0	0	0	0
UPI000D20E1D0	1	0	1	0	0	0	0	0
UPI000D20E0BA	1	0	1	0	0	0	0	0
UPI000D20DFF7	1	0	1	0	0	0	0	0
UPI000D20DF10	1	0	1	0	0	0	0	0
UPI000D20DE44	1	0	1	0	0	0	0	0
UPI000D20DD77	1	0	1	0	0	0	0	0
UPI000D20DD33	1	0	1	0	0	0	0	0
UPI000D20DCE8	1	0	1	0	0	0	0	0
UPI000D20DC30	1	0	1	0	0	0	0	0
UPI000D20DC2A	1	0	1	0	0	0	0	0
UPI000D20DBFA	1	0	1	0	0	0	0	0
UPI000D20DA96	1	0	1	0	0	0	0	0
UPI000D20D952	1	0	1	0	0	0	0	0
UPI000D20D8E6	1	0	1	0	0	0	0	0
UPI000D20D82C	1	0	1	0	0	0	0	0
UPI000D20D80C	1	0	1	0	0	0	0	0
UPI000D20D5FB	1	0	1	0	0	0	0	0
UPI000D20D522	1	0	1	0	0	0	0	0
UPI000D20D33E	1	0	1	0	0	0	0	0
UPI000D20CF99	1	0	1	0	0	0	0	0
UPI000D20CF6E	1	0	1	0	0	0	0	0
UPI000D20CEEE	1	0	1	0	0	0	0	0
UPI000D20CC24	1	0	1	0	0	0	0	0
UPI000D20CC0F	1	0	1	0	0	0	0	0
UPI000D20CAFC	1	0	1	0	0	0	0	0
UPI000D20C994	1	0	1	0	0	0	0	0
UPI000D20C81B	1	0	1	0	0	0	0	0
UPI000D20C75D	1	0	1	0	0	0	0	0
UPI000D20C5FF	1	0	1	0	0	0	0	0
UPI000D20C51B	1	0	1	0	0	0	0	0
UPI000D20C439	1	0	1	0	0	0	0	0
UPI000D20C421	1	0	1	0	0	0	0	0
UPI000D20C3E2	1	0	1	0	0	0	0	0
UPI000D20C1F2	1	0	1	0	0	0	0	0
UPI000D20C1B2	1	0	1	0	0	0	0	0
UPI000D20BFC8	1	0	1	0	0	0	0	0
UPI000D20BCAC	1	0	1	0	0	0	0	0
UPI000D20BC8F	1	0	1	0	0	0	0	0
UPI000D20BB07	1	0	1	0	0	0	0	0
UPI000D20BA3A	1	0	1	0	0	0	0	0
UPI000D20B9F4	1	0	1	0	0	0	0	0
UPI000D20B901	1	0	1	0	0	0	0	0
UPI000D20B832	1	0	1	0	0	0	0	0
UPI000D20B7FD	1	0	1	0	0	0	0	0
UPI000D20B55C	1	0	1	0	0	0	0	0
UPI000D20B468	1	0	1	0	0	0	0	0
UPI000D20B450	1	0	1	0	0	0	0	0
UPI000D20B2DA	1	0	1	0	0	0	0	0
UPI000D20B26A	1	0	1	0	0	0	0	0
UPI000D20B244	1	0	1	0	0	0	0	0
UPI000D20B1BC	1	0	1	0	0	0	0	0
UPI000D20AE2F	1	0	1	0	0	0	0	0
UPI000D20ABDC	1	0	1	0	0	0	0	0
UPI000D20ABA6	1	0	1	0	0	0	0	0
UPI000D20A8E7	1	0	1	0	0	0	0	0
UPI000D20A8AF	1	0	1	0	0	0	0	0
UPI000D20A57D	1	0	1	0	0	0	0	0
UPI000D20A522	1	0	1	0	0	0	0	0
UPI000D20A4AF	1	0	1	0	0	0	0	0
UPI000D20A37C	1	0	1	0	0	0	0	0
UPI000D20A280	1	0	1	0	0	0	0	0
UPI000D209F3C	1	0	1	0	0	0	0	0
UPI000D209EAE	1	0	1	0	0	0	0	0
UPI000D209DEE	1	0	1	0	0	0	0	0
UPI000D209DDF	1	0	1	0	0	0	0	0
UPI000D209D07	1	0	1	0	0	0	0	0
UPI000D2099C2	1	0	1	0	0	0	0	0
UPI000D2099A8	1	0	1	0	0	0	0	0
UPI000D209899	1	0	1	0	0	0	0	0
UPI000D209844	1	0	1	0	0	0	0	0
UPI000D209785	1	0	1	0	0	0	0	0
UPI000D209733	1	0	1	0	0	0	0	0
UPI000D20958E	1	0	1	0	0	0	0	0
UPI000D2094F5	1	0	1	0	0	0	0	0
UPI000D209444	1	0	1	0	0	0	0	0
UPI000D209429	1	0	1	0	0	0	0	0
UPI000D2093DD	1	0	1	0	0	0	0	0
UPI000D20939A	1	0	1	0	0	0	0	0
UPI000D209365	1	0	1	0	0	0	0	0
UPI000D2091BA	1	0	1	0	0	0	0	0
UPI000D208EF5	1	0	1	0	0	0	0	0
UPI000D208B19	1	0	1	0	0	0	0	0
UPI000D208A5D	1	0	1	0	0	0	0	0
UPI000D2085E5	1	0	1	0	0	0	0	0
UPI000D2082B7	1	0	1	0	0	0	0	0
UPI000D208113	1	0	1	0	0	0	0	0
UPI000D2080A7	1	0	1	0	0	0	0	0
UPI000D207F48	1	0	1	0	0	0	0	0
UPI000D207CD1	1	0	1	0	0	0	0	0
UPI000D207790	1	0	1	0	0	0	0	0
UPI000D20775F	1	0	1	0	0	0	0	0
UPI000D207746	1	0	1	0	0	0	0	0
UPI000D207426	1	0	1	0	0	0	0	0
UPI000D207189	1	0	1	0	0	0	0	0
UPI000D206F42	1	0	1	0	0	0	0	0
UPI000D206EF8	1	0	1	0	0	0	0	0
UPI000D206D22	1	0	1	0	0	0	0	0
UPI000D206CC5	1	0	1	0	0	0	0	0
UPI000D206BE6	1	0	1	0	0	0	0	0
UPI000D206BCD	1	0	1	0	0	0	0	0
UPI000D206BAF	1	0	1	0	0	0	0	0
UPI000D2069E6	1	0	1	0	0	0	0	0
UPI000D20684C	1	0	1	0	0	0	0	0
UPI000D206831	1	0	1	0	0	0	0	0
UPI000D20665F	1	0	1	0	0	0	0	0
UPI000D206439	1	0	1	0	0	0	0	0
UPI000D20641C	1	0	1	0	0	0	0	0
UPI000D20633B	1	0	1	0	0	0	0	0
UPI000D205A5D	1	0	1	0	0	0	0	0
UPI000D2055CF	1	0	1	0	0	0	0	0
UPI000D20558F	1	0	1	0	0	0	0	0
UPI000D205537	1	0	1	0	0	0	0	0
UPI000D2054B1	1	0	1	0	0	0	0	0
UPI000D205493	1	0	1	0	0	0	0	0
UPI000D205372	1	0	1	0	0	0	0	0
UPI000D205230	1	0	1	0	0	0	0	0
UPI000D204FB9	1	0	1	0	0	0	0	0
UPI000D204F43	1	0	1	0	0	0	0	0
UPI000D204E82	1	0	1	0	0	0	0	0
UPI000D204A5F	1	0	1	0	0	0	0	0
UPI000D204A5C	1	0	1	0	0	0	0	0
UPI000D204751	1	0	1	0	0	0	0	0
UPI000D2046FA	1	0	1	0	0	0	0	0
UPI000D204653	1	0	1	0	0	0	0	0
UPI000D204590	1	0	1	0	0	0	0	0
UPI000D20452F	1	0	1	0	0	0	0	0
UPI000D2044D9	1	0	1	0	0	0	0	0
UPI000D20431A	1	0	1	0	0	0	0	0
UPI000D2042B4	1	0	1	0	0	0	0	0
UPI000D203F79	1	0	1	0	0	0	0	0
UPI000D203C5D	1	0	1	0	0	0	0	0
UPI000D203B44	1	0	1	0	0	0	0	0
UPI000D203A29	1	0	1	0	0	0	0	0
UPI000D203824	1	0	1	0	0	0	0	0
UPI000D2037EE	1	0	1	0	0	0	0	0
UPI000D203642	1	0	1	0	0	0	0	0
UPI000D203432	1	0	1	0	0	0	0	0
UPI000D20328D	1	0	1	0	0	0	0	0
UPI000D203142	1	0	1	0	0	0	0	0
UPI000D203010	1	0	1	0	0	0	0	0
UPI000D202F4E	1	0	1	0	0	0	0	0
UPI000D202F3F	1	0	1	0	0	0	0	0
UPI000D202E20	1	0	1	0	0	0	0	0
UPI000D202DA0	1	0	1	0	0	0	0	0
UPI000D2029CD	1	0	1	0	0	0	0	0
UPI000D202963	1	0	1	0	0	0	0	0
UPI000D2026D7	1	0	1	0	0	0	0	0
UPI000D2025AD	1	0	1	0	0	0	0	0
UPI000D201F9D	1	0	1	0	0	0	0	0
UPI000D201D5F	1	0	1	0	0	0	0	0
UPI000D201CC7	1	0	1	0	0	0	0	0
UPI000D201B61	1	0	1	0	0	0	0	0
UPI000D2019D0	1	0	1	0	0	0	0	0
UPI000D201883	1	0	1	0	0	0	0	0
UPI000D2014A7	1	0	1	0	0	0	0	0
UPI000D201495	1	0	1	0	0	0	0	0
UPI000D20136F	1	0	3	0	0	0	0	0
UPI000D2011D6	1	0	1	0	0	0	0	0
UPI000D200EEE	1	0	1	0	0	0	0	0
UPI000D200EAC	1	0	1	0	0	0	0	0
UPI000D200DCC	1	0	1	0	0	0	0	0
UPI000D200D98	1	0	1	0	0	0	0	0
UPI000D200D88	1	0	1	0	0	0	0	0
UPI000D200D4F	1	0	1	0	0	0	0	0
UPI000D200CCF	1	0	1	0	0	0	0	0
UPI000D200C46	1	0	1	0	0	0	0	0
UPI000D200B17	1	0	1	0	0	0	0	0
UPI000D2009B7	1	0	1	0	0	0	0	0
UPI000D200850	1	0	1	0	0	0	0	0
UPI000D2006C9	1	0	1	0	0	0	0	0
UPI000D200691	1	0	1	0	0	0	0	0
UPI000D2004FC	1	0	1	0	0	0	0	0
UPI000D200317	1	0	1	0	0	0	0	0
UPI000D2002C7	1	0	1	0	0	0	0	0
UPI000D1FFF98	1	0	1	0	0	0	0	0
UPI000D1FFF47	1	0	1	0	0	0	0	0
UPI000D1FFE92	1	0	1	0	0	0	0	0
UPI000D1FFE48	1	0	2	0	0	0	0	0
UPI000D1FFDEF	1	0	1	0	0	0	0	0
UPI000D1FFDE9	1	0	1	0	0	0	0	0
UPI000D1FFCC8	1	0	1	0	0	0	0	0
UPI000D1FFB41	1	0	1	0	0	0	0	0
UPI000D1FFA47	1	0	1	0	0	0	0	0
UPI000D1FF84E	1	0	1	0	0	0	0	0
UPI000D1FF7E2	1	0	1	0	0	0	0	0
UPI000D1FF64C	1	0	1	0	0	0	0	0
UPI000D1FF4FA	1	0	5	0	0	0	0	0
UPI000D1FF4DF	1	0	1	0	0	0	0	0
UPI000D1FF103	1	0	1	0	0	0	0	0
UPI000D1FF02D	1	0	1	0	0	0	0	0
UPI000D1FEF7B	1	0	1	0	0	0	0	0
UPI000D1FED2B	1	0	1	0	0	0	0	0
UPI000D1FEC95	1	0	1	0	0	0	0	0
UPI000D1FEA13	1	0	1	0	0	0	0	0
UPI000D1FE9D2	1	0	1	0	0	0	0	0
UPI000D1FE8A2	1	0	1	0	0	0	0	0
UPI000D1FE3E2	1	0	1	0	0	0	0	0
UPI000D1FE19B	1	0	1	0	0	0	0	0
UPI000D1FE02E	1	0	1	0	0	0	0	0
UPI000D1FDCE6	1	0	1	0	0	0	0	0
UPI000CF69344	1	0	0	0	0	1	0	0
UPI000CF61211	1	0	0	0	0	0	1	0
UPI000CDC807B	1	0	0	1	0	0	0	0
UPI000C343EB3	1	0	0	0	0	1	0	0
UPI000C33EA2A	1	0	0	0	0	1	0	0
UPI000C163CE9	1	0	0	0	0	1	0	0
UPI000B51A3C6	1	0	0	0	0	5	0	0
UPI000B519320	1	0	0	0	0	1	0	0
UPI000B517DF5	1	0	0	0	0	1	0	0
UPI000B51730C	1	0	0	0	0	5	0	0
UPI000B515B56	1	0	0	0	0	1	0	0
UPI000B49FEAA	1	0	0	0	0	1	0	0
UPI000B49EECA	1	0	0	1	0	0	0	0
UPI000B348D5E	1	0	0	0	0	2	0	0
UPI000B3475AB	1	0	0	1	0	0	0	0
UPI000B342551	1	0	0	0	0	1	0	0
UPI000B340FD8	1	0	0	1	0	0	0	0
UPI000B33124F	1	0	1	0	0	0	0	0
UPI000B31EF07	1	0	1	0	0	0	0	0
UPI000B2F64EA	1	0	1	0	0	0	0	0
UPI000B2D33A0	1	0	1	0	0	0	0	0
UPI000B2C790E	1	0	1	0	0	0	0	0
UPI000B2910BC	1	0	1	0	0	0	0	0
UPI000B28C3F1	1	0	1	0	0	0	0	0
UPI000B2787E5	1	0	1	0	0	0	0	0
UPI000B25B643	1	0	0	0	0	0	1	0
UPI000B2492DE	1	0	1	0	0	0	0	0
UPI000B1DB399	1	0	1	0	0	0	0	0
UPI000B1C3058	1	0	1	0	0	0	0	0
UPI000B19E05A	1	0	1	0	0	0	0	0
UPI000B18DD35	1	0	1	0	0	0	0	0
UPI000B15885F	1	0	1	0	0	0	0	0
UPI000B13F5E0	1	0	1	0	0	0	0	0
UPI000B0EF271	1	0	1	0	0	0	0	0
UPI000B0D4931	1	0	1	0	0	0	0	0
UPI000B0CA4F8	1	0	1	0	0	0	0	0
UPI000B0C3F32	1	0	1	0	0	0	0	0
UPI000B08D1DC	1	0	1	0	0	0	0	0
UPI000B053896	1	0	1	0	0	0	0	0
UPI000B044CE0	1	0	1	0	0	0	0	0
UPI000B042AD1	1	0	1	0	0	0	0	0
UPI000B00DCFC	1	0	1	0	0	0	0	0
UPI000AFF369C	1	0	1	0	0	0	0	0
UPI000AFE2ABE	1	0	1	0	0	0	0	0
UPI000AFBB79C	1	0	1	0	0	0	0	0
UPI000AFBB278	1	0	1	0	0	0	0	0
UPI000AF953E6	1	0	1	0	0	0	0	0
UPI000AF90BF5	1	0	1	0	0	0	0	0
UPI000AF74A22	1	0	1	0	0	0	0	0
UPI000AF656E1	1	0	1	0	0	0	0	0
UPI000AF4EE2E	1	0	1	0	0	0	0	0
UPI000AF177F4	1	0	1	0	0	0	0	0
UPI000AF08D26	1	0	1	0	0	0	0	0
UPI000AF04A61	1	0	1	0	0	0	0	0
UPI000AEEE6D2	1	0	1	0	0	0	0	0
UPI000AEBA876	1	0	1	0	0	0	0	0
UPI000AE5D642	1	0	1	0	0	0	0	0
UPI000AE59C8A	1	0	1	0	0	0	0	0
UPI000AE5877A	1	0	1	0	0	0	0	0
UPI000AE49543	1	0	1	0	0	0	0	0
UPI000AE355D5	1	0	1	0	0	0	0	0
UPI000AE1AC18	1	0	1	0	0	0	0	0
UPI000AE065A2	1	0	1	0	0	0	0	0
UPI000ADC8567	1	0	1	0	0	0	0	0
UPI000ADC69F5	1	0	1	0	0	0	0	0
UPI000AD8F490	1	0	1	0	0	0	0	0
UPI000AD7F186	1	0	1	0	0	0	0	0
UPI000AD768B4	1	0	1	0	0	0	0	0
UPI000AD7563D	1	0	1	0	0	0	0	0
UPI000AD49220	1	0	1	0	0	0	0	0
UPI000AD21DBE	1	0	1	0	0	0	0	0
UPI000AD15620	1	0	1	0	0	0	0	0
UPI000ACF4194	1	0	1	0	0	0	0	0
UPI000ACEEE45	1	0	1	0	0	0	0	0
UPI000ACD8FBC	1	0	1	0	0	0	0	0
UPI000ACCDA6E	1	0	1	0	0	0	0	0
UPI000ACB9595	1	0	1	0	0	0	0	0
UPI000AC8CED2	1	0	1	0	0	0	0	0
UPI000AC8CDAD	1	0	1	0	0	0	0	0
UPI000AC5D8C2	1	0	1	0	0	0	0	0
UPI000AC3FD39	1	0	1	0	0	0	0	0
UPI000AC3C2A4	1	0	1	0	0	0	0	0
UPI000AC272A9	1	0	1	0	0	0	0	0
UPI000AC1DE6C	1	0	1	0	0	0	0	0
UPI000AC09E07	1	0	1	0	0	0	0	0
UPI000ABEF071	1	0	1	0	0	0	0	0
UPI000ABE3EAC	1	0	1	0	0	0	0	0
UPI000ABA4B20	1	0	1	0	0	0	0	0
UPI000AB8382A	1	0	1	0	0	0	0	0
UPI000AB6D946	1	0	1	0	0	0	0	0
UPI000AB6310E	1	0	1	0	0	0	0	0
UPI000AB2D666	1	0	1	0	0	0	0	0
UPI000AB28EFA	1	0	1	0	0	0	0	0
UPI000AAAE865	1	0	1	0	0	0	0	0
UPI000AA9E0AC	1	0	1	0	0	0	0	0
UPI000AA5E2F1	1	0	1	0	0	0	0	0
UPI000AA5AE38	1	0	1	0	0	0	0	0
UPI000AA356B6	1	0	1	0	0	0	0	0
UPI000AA18EE4	1	0	1	0	0	0	0	0
UPI000AA10081	1	0	1	0	0	0	0	0
UPI000A9CBEB4	1	0	0	0	0	0	1	0
UPI000A9AEFEA	1	0	1	0	0	0	0	0
UPI000A99B6ED	1	0	1	0	0	0	0	0
UPI000A96653A	1	0	1	0	0	0	0	0
UPI000A944300	1	0	1	0	0	0	0	0
UPI000A93AC80	1	0	1	0	0	0	0	0
UPI000A92C502	1	0	1	0	0	0	0	0
UPI000A9289FA	1	0	1	0	0	0	0	0
UPI000A90352F	1	0	1	0	0	0	0	0
UPI000A8FA1BC	1	0	1	0	0	0	0	0
UPI000A8B8691	1	0	1	0	0	0	0	0
UPI000A8AC083	1	0	1	0	0	0	0	0
UPI000A8A0314	1	0	1	0	0	0	0	0
UPI000A898EC3	1	0	1	0	0	0	0	0
UPI000A894FEC	1	0	1	0	0	0	0	0
UPI000A87E569	1	0	1	0	0	0	0	0
UPI000A84CA90	1	0	1	0	0	0	0	0
UPI000A81A474	1	0	1	0	0	0	0	0
UPI000A802AC3	1	0	1	0	0	0	0	0
UPI000A7E9DFD	1	0	1	0	0	0	0	0
UPI000A7D21AE	1	0	1	0	0	0	0	0
UPI000A7AEA93	1	0	1	0	0	0	0	0
UPI000A78F599	1	0	1	0	0	0	0	0
UPI000A78740D	1	0	1	0	0	0	0	0
UPI000A772455	1	0	1	0	0	0	0	0
UPI000A759AA5	1	0	1	0	0	0	0	0
UPI000A6782E4	1	0	1	0	0	0	0	0
UPI000A65A8EE	1	0	1	0	0	0	0	0
UPI000A63CCDA	1	0	1	0	0	0	0	0
UPI000A63B6A8	1	0	1	0	0	0	0	0
UPI000A624491	1	0	1	0	0	0	0	0
UPI000A613C11	1	0	1	0	0	0	0	0
UPI000A5D7F19	1	0	1	0	0	0	0	0
UPI000A5CCAE6	1	0	1	0	0	0	0	0
UPI000A580DA2	1	0	1	0	0	0	0	0
UPI000A57BF9C	1	0	1	0	0	0	0	0
UPI000A5336D6	1	0	1	0	0	0	0	0
UPI000A4CD611	1	0	1	0	0	0	0	0
UPI000A4B213F	1	0	1	0	0	0	0	0
UPI000A4A86B9	1	0	1	0	0	0	0	0
UPI000A491336	1	0	1	0	0	0	0	0
UPI000A466026	1	0	1	0	0	0	0	0
UPI000A445EF1	1	0	1	0	0	0	0	0
UPI000A443EE0	1	0	1	0	0	0	0	0
UPI000A43B57D	1	0	0	0	0	0	1	0
UPI000A4367F2	1	0	1	0	0	0	0	0
UPI000A425FAF	1	0	1	0	0	0	0	0
UPI000A4169D4	1	0	1	0	0	0	0	0
UPI000A411348	1	0	1	0	0	0	0	0
UPI000A3E5D1F	1	0	1	0	0	0	0	0
UPI000A37D711	1	0	0	0	0	0	1	0
UPI000A311EC3	1	0	0	0	4	0	0	0
UPI000A30C893	1	0	0	0	1	0	0	0
UPI000A247FFA	1	0	0	1	0	0	0	0
UPI0009EE8D94	1	0	0	0	0	0	1	0
UPI0009D74F32	1	0	0	0	1	0	0	0
UPI0009D744B2	1	0	0	0	1	0	0	0
UPI0009D65B8A	1	0	0	0	1	0	0	0
UPI0009D65A24	1	0	0	0	1	0	0	0
UPI0009734F36	1	0	0	0	1	0	0	0
UPI000849D703	1	0	0	0	0	1	0	0
UPI000849C79C	1	0	0	0	0	1	0	0
UPI0007B4D4E9	1	0	0	1	0	0	0	0
UPI0007B49B06	1	0	0	1	0	0	0	0
UPI00077C9C74	1	0	1	0	0	0	0	0
UPI0007705372	1	0	0	0	0	1	0	0
UPI0007638A9F	1	0	0	0	0	1	0	0
UPI00070B8B72	1	0	0	0	0	5	0	0
UPI0006DB0C11	1	0	0	1	0	0	0	0
UPI00059DAEBF	1	0	0	0	1	0	0	0
UPI00059D7D57	1	0	0	0	0	0	1	0
UPI00059D02D9	1	0	0	0	1	0	0	0
UPI00059CF246	1	0	0	0	1	0	0	0
UPI00059CAD3A	1	0	0	0	1	0	0	0
UPI00059C4729	1	0	0	0	1	0	0	0
