PPid	species_name	UPID	isRP	clusters	in_fasta
pp784	Orientia tsutsugamushi	UP000244889	f	1065	43
pp784	Orientia tsutsugamushi	UP000322325	f	937	42
pp784	Orientia tsutsugamushi	UP000245094	f	1046	31
pp784	Orientia tsutsugamushi	UP000001565	f	776	20
pp784	Orientia tsutsugamushi	UP001667875	f	989	14
pp784	Orientia tsutsugamushi	UP000244992	f	1270	14
pp784	Orientia tsutsugamushi	UP001667877	f	1074	8
pp784	Orientia tsutsugamushi	UP001474162	f	1025	8
pp784	Orientia tsutsugamushi	UP001493130	f	1058	2
pp784	Orientia tsutsugamushi	UP001667930	f	1112	1
pp784	Orientia tsutsugamushi	UP001667947	f	1066	0
pp78448	Bifidobacterium pullorum	UP000718821	t	1955	1785
pp78448	Bifidobacterium pullorum	UP000029046	t	1637	1637
pp78448	Bifidobacterium pullorum	UP000029040	f	1600	213
pp78448	Bifidobacterium pullorum	UP000293589	f	1512	97
pp78448	Bifidobacterium pullorum	UP000029109	f	1516	77
pp78448	Bifidobacterium pullorum	UP000736703	f	1542	76
pp78448	Bifidobacterium pullorum	UP000601495	f	1491	33
pp78448	Bifidobacterium pullorum	UP000758085	f	1527	29
pp78448	Bifidobacterium pullorum	UP000774769	f	1501	24
pp78448	Bifidobacterium pullorum	UP000788408	f	1449	12
pp78448	Bifidobacterium pullorum	UP001529368	f	1557	11
pp78448	Bifidobacterium pullorum	UP001822731	f	1587	0
pp785	Rickettsia typhi	UP000000604	t	836	836
pp785	Rickettsia typhi	UP000007581	f	837	19
pp785	Rickettsia typhi	UP000007579	f	838	3
pp78543	Pseudomonas migulae	UP001243713	t	5746	5746
pp78543	Pseudomonas migulae	UP000198985	f	5968	1606
pp78543	Pseudomonas migulae	UP001673504	f	5788	1312
pp78544	Pseudomonas gessardii	UP000814003	t	5861	5861
pp78544	Pseudomonas gessardii	UP000188700	f	5673	835
pp78544	Pseudomonas gessardii	UP000814060	f	6126	404
pp78544	Pseudomonas gessardii	UP000629084	f	5522	287
pp78544	Pseudomonas gessardii	UP000199333	f	5733	216
pp78544	Pseudomonas gessardii	UP000814000	f	5752	186
pp78544	Pseudomonas gessardii	UP000814004	f	5917	153
pp78544	Pseudomonas gessardii	UP000814031	f	5740	102
pp78544	Pseudomonas gessardii	UP000436025	f	5760	84
pp78898	Podila verticillata	UP001890486	f	11905	11049
pp78898	Podila verticillata	UP001890488	f	11860	4078
pp78898	Podila verticillata	UP000243308	t	1487	1487
pp79263	Paenibacillus chitinolyticus	UP001527202	t	5758	5758
pp79263	Paenibacillus chitinolyticus	UP001275981	f	6094	1265
pp79263	Paenibacillus chitinolyticus	UP001674945	f	5215	922
pp79263	Paenibacillus chitinolyticus	UP001668106	f	5583	213
pp79263	Paenibacillus chitinolyticus	UP000288943	f	5625	154
pp79263	Paenibacillus chitinolyticus	UP001209009	f	5735	28
pp7962	Cyprinus carpio	UP000694427	t	39049	39049
pp7962	Cyprinus carpio	UP001108240	t	38452	8920
pp7962	Cyprinus carpio	UP000694701	f	40468	7944
pp7962	Cyprinus carpio	UP000694700	f	39320	7239
pp7962	Cyprinus carpio	UP001155660	f	30517	4938
pp796937	Peptoanaerobacter stomatis	UP000005244	t	2252	2252
pp796937	Peptoanaerobacter stomatis	UP000006437	f	2236	558
pp796937	Peptoanaerobacter stomatis	UP000003379	f	2227	401
pp796937	Peptoanaerobacter stomatis	UP000017818	f	1957	241
pp797291	Sphingobacterium lactis	UP000236731	t	3520	3520
pp797291	Sphingobacterium lactis	UP001843937	f	3559	2964
pp797291	Sphingobacterium lactis	UP001838019	f	3731	545
pp797291	Sphingobacterium lactis	UP001813130	f	3431	430
pp79880	Shouchella clausii	UP000001168	t	4068	4068
pp79880	Shouchella clausii	UP000215254	f	4203	447
pp79880	Shouchella clausii	UP000216133	f	4327	379
pp79880	Shouchella clausii	UP000070464	f	3894	249
pp79880	Shouchella clausii	UP000216207	f	4230	154
pp79880	Shouchella clausii	UP000215610	f	4206	136
pp79880	Shouchella clausii	UP000028728	f	4160	121
pp79880	Shouchella clausii	UP001176651	f	4212	85
pp79880	Shouchella clausii	UP000215721	f	4026	82
pp79880	Shouchella clausii	UP000515911	f	4268	76
pp79880	Shouchella clausii	UP000215900	f	4128	69
pp79880	Shouchella clausii	UP000216112	f	4151	60
pp79880	Shouchella clausii	UP001176667	f	4068	55
pp79880	Shouchella clausii	UP000676892	f	4131	40
pp79880	Shouchella clausii	UP000216087	f	4184	40
pp79880	Shouchella clausii	UP000216851	f	4081	39
pp79880	Shouchella clausii	UP000216256	f	4137	35
pp79880	Shouchella clausii	UP000677112	f	4178	28
pp79880	Shouchella clausii	UP000215923	f	4154	26
pp79880	Shouchella clausii	UP001205766	f	4245	23
pp79880	Shouchella clausii	UP000216847	f	4167	23
pp79880	Shouchella clausii	UP000702154	f	4097	20
pp79880	Shouchella clausii	UP001196659	f	4287	19
pp79880	Shouchella clausii	UP000216235	f	4041	18
pp79880	Shouchella clausii	UP000217011	f	4093	14
pp79880	Shouchella clausii	UP000241586	f	4125	11
pp79880	Shouchella clausii	UP000522869	f	4094	8
pp79880	Shouchella clausii	UP001470681	f	4137	4
pp79880	Shouchella clausii	UP000215978	f	4203	4
pp79880	Shouchella clausii	UP001326691	f	4255	3
pp79880	Shouchella clausii	UP001577174	f	4291	2
pp79880	Shouchella clausii	UP001479275	f	4223	2
pp79880	Shouchella clausii	UP001224397	f	3777	2
pp79880	Shouchella clausii	UP001197038	f	4117	2
pp79880	Shouchella clausii	UP000561410	f	4085	2
pp79880	Shouchella clausii	UP000558663	f	4092	2
pp79880	Shouchella clausii	UP000216587	f	4205	2
pp79880	Shouchella clausii	UP001197366	f	4108	1
pp79880	Shouchella clausii	UP001196725	f	4110	1
pp79880	Shouchella clausii	UP000825665	f	4094	1
pp79880	Shouchella clausii	UP000573363	f	4116	1
pp79880	Shouchella clausii	UP001062143	f	4125	0
pp79880	Shouchella clausii	UP001818603	f	4127	0
pp79880	Shouchella clausii	UP001176659	f	4209	0
pp79880	Shouchella clausii	UP001176708	f	4066	0
pp79880	Shouchella clausii	UP001197299	f	4139	0
pp79880	Shouchella clausii	UP001675787	f	4261	0
pp79880	Shouchella clausii	UP000555670	f	4107	0
pp79880	Shouchella clausii	UP001623029	f	4260	0
pp79881	Alkalicoccobacillus gibsonii	UP001418796	t	3994	3994
pp79881	Alkalicoccobacillus gibsonii	UP000662680	f	3970	543
pp79881	Alkalicoccobacillus gibsonii	UP001844637	f	4097	417
pp79883	Sutcliffiella horikoshii	UP000195573	t	4131	4131
pp79883	Sutcliffiella horikoshii	UP001784795	f	4278	668
pp79883	Sutcliffiella horikoshii	UP001784739	f	4197	488
pp79883	Sutcliffiella horikoshii	UP001784756	f	4265	425
pp79883	Sutcliffiella horikoshii	UP001784889	f	4115	283
pp79883	Sutcliffiella horikoshii	UP001784913	f	4203	8
pp79885	Alkalihalophilus pseudofirmus	UP000001544	t	4285	4285
pp79885	Alkalihalophilus pseudofirmus	UP001285636	f	5075	1571
pp79885	Alkalihalophilus pseudofirmus	UP001222672	f	4212	604
pp79885	Alkalihalophilus pseudofirmus	UP000186811	f	3839	557
pp7994	Astyanax mexicanus	UP000018467	t	26507	26507
pp7994	Astyanax mexicanus	UP000694621	f	25501	8479
pp7994	Astyanax mexicanus	UP000752171	f	22804	3337
pp79967	Erwinia pyrifoliae	UP001058553	t	3486	3486
pp79967	Erwinia pyrifoliae	UP000008690	f	3869	628
pp79967	Erwinia pyrifoliae	UP000007061	f	3549	98
pp79967	Erwinia pyrifoliae	UP000239853	f	3429	88
pp79967	Erwinia pyrifoliae	UP001666920	f	3099	72
pp79967	Erwinia pyrifoliae	UP001064666	f	3492	72
pp79967	Erwinia pyrifoliae	UP001059347	f	3493	71
pp803	Bartonella quintana	UP000000597	t	1130	1130
pp803	Bartonella quintana	UP000018945	f	1306	184
pp803	Bartonella quintana	UP000027143	f	1306	42
pp803	Bartonella quintana	UP000464278	f	1202	27
pp803	Bartonella quintana	UP000018920	f	1298	8
pp803	Bartonella quintana	UP000018935	f	1300	5
pp803	Bartonella quintana	UP000027248	f	1309	2
pp803	Bartonella quintana	UP000027184	f	1296	2
pp803	Bartonella quintana	UP000018929	f	1297	2
pp803	Bartonella quintana	UP000027350	f	1309	1
pp803	Bartonella quintana	UP000027226	f	1305	1
pp803	Bartonella quintana	UP000027183	f	1304	1
pp803	Bartonella quintana	UP000009208	f	1159	1
pp803	Bartonella quintana	UP000027292	f	1301	0
pp803	Bartonella quintana	UP000018978	f	1303	0
pp803	Bartonella quintana	UP000681367	f	1001	0
pp80842	Herbaspirillum rubrisubalbicans	UP000248631	t	5071	5071
pp80842	Herbaspirillum rubrisubalbicans	UP000069903	f	4602	638
pp80842	Herbaspirillum rubrisubalbicans	UP000501648	f	5261	508
pp80842	Herbaspirillum rubrisubalbicans	UP000269199	f	4731	398
pp80842	Herbaspirillum rubrisubalbicans	UP000705054	f	4999	262
pp80842	Herbaspirillum rubrisubalbicans	UP000249191	f	5002	180
pp80854	Moritella viscosa	UP000182660	t	4783	4783
pp80854	Moritella viscosa	UP000183794	f	4832	595
pp80854	Moritella viscosa	UP000182866	f	4584	460
pp80854	Moritella viscosa	UP000183912	f	4519	365
pp80854	Moritella viscosa	UP000032438	f	4186	271
pp80854	Moritella viscosa	UP000183946	f	4684	246
pp80854	Moritella viscosa	UP000183886	f	4685	98
pp80854	Moritella viscosa	UP000184466	f	4712	40
pp80866	Delftia acidovorans	UP000000784	t	5912	5912
pp80866	Delftia acidovorans	UP000014409	f	5659	810
pp80866	Delftia acidovorans	UP000029034	f	5851	630
pp80866	Delftia acidovorans	UP000014416	f	5570	219
pp80866	Delftia acidovorans	UP000234143	f	5505	189
pp80866	Delftia acidovorans	UP000232072	f	4564	150
pp80866	Delftia acidovorans	UP000234148	f	5459	112
pp80866	Delftia acidovorans	UP000594778	f	5051	83
pp80866	Delftia acidovorans	UP000273201	f	5475	70
pp80866	Delftia acidovorans	UP000595601	f	5870	48
pp80866	Delftia acidovorans	UP000595007	f	5463	44
pp80866	Delftia acidovorans	UP001156525	f	5426	43
pp80866	Delftia acidovorans	UP001287445	f	5809	42
pp80866	Delftia acidovorans	UP000594947	f	5909	29
pp80866	Delftia acidovorans	UP000661710	f	5491	18
pp80866	Delftia acidovorans	UP001320551	f	5425	1
pp80866	Delftia acidovorans	UP001468780	f	5533	0
pp80867	Paracidovorax avenae	UP000002482	t	4696	4696
pp80867	Paracidovorax avenae	UP000240363	f	3283	202
pp80867	Paracidovorax avenae	UP000241492	f	4020	196
pp80867	Paracidovorax avenae	UP000240201	f	3183	186
pp80867	Paracidovorax avenae	UP000241202	f	3559	109
pp80867	Paracidovorax avenae	UP000241391	f	3424	92
pp80867	Paracidovorax avenae	UP000241099	f	3453	86
pp80867	Paracidovorax avenae	UP000241898	f	3995	72
pp80867	Paracidovorax avenae	UP000240240	f	3650	51
pp80867	Paracidovorax avenae	UP000240232	f	2965	47
pp80867	Paracidovorax avenae	UP000240533	f	3430	14
pp80867	Paracidovorax avenae	UP000240777	f	3595	11
pp80867	Paracidovorax avenae	UP000240603	f	3543	10
pp80867	Paracidovorax avenae	UP000241965	f	3766	7
pp80867	Paracidovorax avenae	UP000241609	f	3607	3
pp80867	Paracidovorax avenae	UP000242897	f	2496	0
pp80867	Paracidovorax avenae	UP000241970	f	4390	0
pp80868	Paracidovorax cattleyae	UP000199317	t	5022	5022
pp80868	Paracidovorax cattleyae	UP000612932	f	4288	905
pp80868	Paracidovorax cattleyae	UP000241907	f	3924	254
pp80869	Paracidovorax citrulli	UP001242732	t	4662	4662
pp80869	Paracidovorax citrulli	UP000075640	f	4088	113
pp80869	Paracidovorax citrulli	UP000182297	f	4283	107
pp80869	Paracidovorax citrulli	UP000002596	f	4486	48
pp80869	Paracidovorax citrulli	UP000251268	f	4636	37
pp80869	Paracidovorax citrulli	UP000442188	f	2171	36
pp80869	Paracidovorax citrulli	UP000640732	f	2200	11
pp80869	Paracidovorax citrulli	UP001720957	f	4530	3
pp80869	Paracidovorax citrulli	UP000267866	f	4606	3
pp80869	Paracidovorax citrulli	UP000218349	f	4347	2
pp80869	Paracidovorax citrulli	UP001241877	f	4638	1
pp80869	Paracidovorax citrulli	UP001238288	f	4655	1
pp80869	Paracidovorax citrulli	UP001225793	f	4363	1
pp80869	Paracidovorax citrulli	UP000256308	f	4611	0
pp80869	Paracidovorax citrulli	UP001229391	f	4592	0
pp80869	Paracidovorax citrulli	UP001855664	f	4609	0
pp80878	Acidovorax temperans	UP000032566	t	3730	3730
pp80878	Acidovorax temperans	UP000316993	f	3923	1142
pp80878	Acidovorax temperans	UP000664749	f	4123	923
pp80878	Acidovorax temperans	UP001221807	f	4121	485
pp80878	Acidovorax temperans	UP001374644	f	3543	388
pp80880	Hylemonella gracilis	UP000016368	t	3335	3335
pp80880	Hylemonella gracilis	UP000023268	f	3380	1518
pp80880	Hylemonella gracilis	UP000292939	f	3292	1107
pp80884	Colletotrichum higginsianum	UP000092177	t	14623	14623
pp80884	Colletotrichum higginsianum	UP000007174	f	15740	4773
pp80884	Colletotrichum higginsianum	UP001057380	f	14346	2323
pp80884	Colletotrichum higginsianum	UP000305883	f	12735	785
pp8090	Oryzias latipes	UP000001038	t	23186	23186
pp8090	Oryzias latipes	UP000265180	f	21976	3575
pp8090	Oryzias latipes	UP000265200	f	22860	3559
pp813	Chlamydia trachomatis	UP000002532	t	918	918
pp813	Chlamydia trachomatis	UP000009287	f	940	40
pp813	Chlamydia trachomatis	UP000012994	f	909	30
pp813	Chlamydia trachomatis	UP000015132	f	948	27
pp813	Chlamydia trachomatis	UP000001499	f	926	14
pp813	Chlamydia trachomatis	UP000046953	f	918	14
pp813	Chlamydia trachomatis	UP000509364	f	902	7
pp813	Chlamydia trachomatis	UP000000431	t	894	7
pp813	Chlamydia trachomatis	UP000283478	f	899	6
pp813	Chlamydia trachomatis	UP000078352	f	912	5
pp813	Chlamydia trachomatis	UP000010870	f	904	5
pp813	Chlamydia trachomatis	UP000078229	f	912	4
pp813	Chlamydia trachomatis	UP000015921	f	927	4
pp813	Chlamydia trachomatis	UP000015157	f	925	4
pp813	Chlamydia trachomatis	UP000284436	f	900	3
pp813	Chlamydia trachomatis	UP000284290	f	896	3
pp813	Chlamydia trachomatis	UP000010881	f	902	3
pp813	Chlamydia trachomatis	UP000000299	f	916	3
pp813	Chlamydia trachomatis	UP001154401	f	874	2
pp813	Chlamydia trachomatis	UP000033086	f	909	2
pp813	Chlamydia trachomatis	UP000285487	f	898	2
pp813	Chlamydia trachomatis	UP000230589	f	900	2
pp813	Chlamydia trachomatis	UP000229175	f	910	2
pp813	Chlamydia trachomatis	UP000228704	f	895	2
pp813	Chlamydia trachomatis	UP000195394	f	895	2
pp813	Chlamydia trachomatis	UP000183395	f	893	2
pp813	Chlamydia trachomatis	UP000001500	f	919	2
pp813	Chlamydia trachomatis	UP000019584	f	913	2
pp813	Chlamydia trachomatis	UP000010857	f	900	2
pp813	Chlamydia trachomatis	UP000010856	f	895	2
pp813	Chlamydia trachomatis	UP000049081	f	917	2
pp813	Chlamydia trachomatis	UP000048818	f	907	2
pp813	Chlamydia trachomatis	UP000047171	f	895	2
pp813	Chlamydia trachomatis	UP001661075	f	885	1
pp813	Chlamydia trachomatis	UP001661134	f	893	1
pp813	Chlamydia trachomatis	UP001154402	f	874	1
pp813	Chlamydia trachomatis	UP000509625	f	901	1
pp813	Chlamydia trachomatis	UP000509363	f	901	1
pp813	Chlamydia trachomatis	UP000286365	f	895	1
pp813	Chlamydia trachomatis	UP000230140	f	910	1
pp813	Chlamydia trachomatis	UP000229245	f	903	1
pp813	Chlamydia trachomatis	UP000228828	f	900	1
pp813	Chlamydia trachomatis	UP000195451	f	896	1
pp813	Chlamydia trachomatis	UP000000381	f	877	1
pp813	Chlamydia trachomatis	UP000001501	f	925	1
pp813	Chlamydia trachomatis	UP000008179	f	919	1
pp813	Chlamydia trachomatis	UP000019585	f	916	1
pp813	Chlamydia trachomatis	UP000078464	f	910	1
pp813	Chlamydia trachomatis	UP000078366	f	919	1
pp813	Chlamydia trachomatis	UP000018682	f	925	1
pp813	Chlamydia trachomatis	UP000002053	f	874	1
pp813	Chlamydia trachomatis	UP000015226	f	935	1
pp813	Chlamydia trachomatis	UP000015207	f	926	1
pp813	Chlamydia trachomatis	UP000011842	f	883	1
pp813	Chlamydia trachomatis	UP000010883	f	900	1
pp813	Chlamydia trachomatis	UP000010882	f	900	1
pp813	Chlamydia trachomatis	UP000010876	f	900	1
pp813	Chlamydia trachomatis	UP000010867	f	907	1
pp813	Chlamydia trachomatis	UP000010864	f	902	1
pp813	Chlamydia trachomatis	UP000049313	f	906	1
pp813	Chlamydia trachomatis	UP000048947	f	914	1
pp813	Chlamydia trachomatis	UP000046775	f	891	1
pp813	Chlamydia trachomatis	UP000019520	f	920	0
pp813	Chlamydia trachomatis	UP000229138	f	909	0
pp813	Chlamydia trachomatis	UP000019590	f	930	0
pp813	Chlamydia trachomatis	UP000286370	f	894	0
pp813	Chlamydia trachomatis	UP000229427	f	894	0
pp813	Chlamydia trachomatis	UP000039766	f	897	0
pp813	Chlamydia trachomatis	UP000230135	f	904	0
pp813	Chlamydia trachomatis	UP000230314	f	910	0
pp813	Chlamydia trachomatis	UP000094250	f	906	0
pp813	Chlamydia trachomatis	UP000230336	f	893	0
pp813	Chlamydia trachomatis	UP000284571	f	898	0
pp813	Chlamydia trachomatis	UP000230932	f	908	0
pp813	Chlamydia trachomatis	UP000094886	f	677	0
pp813	Chlamydia trachomatis	UP000285490	f	897	0
pp813	Chlamydia trachomatis	UP000047849	f	899	0
pp813	Chlamydia trachomatis	UP000050013	f	912	0
pp813	Chlamydia trachomatis	UP000286452	f	895	0
pp813	Chlamydia trachomatis	UP000078275	f	911	0
pp813	Chlamydia trachomatis	UP000078337	f	911	0
pp813	Chlamydia trachomatis	UP000095010	f	906	0
pp813	Chlamydia trachomatis	UP000037289	f	912	0
pp813	Chlamydia trachomatis	UP000681606	f	901	0
pp813	Chlamydia trachomatis	UP000676697	f	901	0
pp813	Chlamydia trachomatis	UP000737537	f	895	0
pp813	Chlamydia trachomatis	UP000019596	f	925	0
pp813	Chlamydia trachomatis	UP000019582	f	922	0
pp813	Chlamydia trachomatis	UP000019592	f	929	0
pp813	Chlamydia trachomatis	UP000019589	f	923	0
pp813	Chlamydia trachomatis	UP000019594	f	926	0
pp813	Chlamydia trachomatis	UP001703115	f	898	0
pp813	Chlamydia trachomatis	UP001703202	f	866	0
pp813	Chlamydia trachomatis	UP001661077	f	898	0
pp813	Chlamydia trachomatis	UP001703166	f	889	0
pp813	Chlamydia trachomatis	UP001703049	f	893	0
pp813	Chlamydia trachomatis	UP001661133	f	893	0
pp813	Chlamydia trachomatis	UP001703201	f	874	0
pp813	Chlamydia trachomatis	UP001703222	f	877	0
pp813	Chlamydia trachomatis	UP001327323	f	875	0
pp813	Chlamydia trachomatis	UP001323804	f	876	0
pp813	Chlamydia trachomatis	UP000040842	f	885	0
pp813	Chlamydia trachomatis	UP000196128	f	896	0
pp813	Chlamydia trachomatis	UP000229456	f	903	0
pp813	Chlamydia trachomatis	UP000049070	f	912	0
pp813	Chlamydia trachomatis	UP000286512	f	895	0
pp813	Chlamydia trachomatis	UP000229752	f	910	0
pp813	Chlamydia trachomatis	UP000094312	f	905	0
pp813	Chlamydia trachomatis	UP000033093	f	909	0
pp813	Chlamydia trachomatis	UP000230749	f	896	0
pp813	Chlamydia trachomatis	UP000037214	f	911	0
pp813	Chlamydia trachomatis	UP000229992	f	910	0
pp813	Chlamydia trachomatis	UP000050070	f	913	0
pp813	Chlamydia trachomatis	UP000285920	f	899	0
pp813	Chlamydia trachomatis	UP000231410	f	910	0
pp813	Chlamydia trachomatis	UP000095159	f	817	0
pp813	Chlamydia trachomatis	UP000037498	f	910	0
pp813	Chlamydia trachomatis	UP000078508	f	910	0
pp813	Chlamydia trachomatis	UP000737097	f	895	0
pp813	Chlamydia trachomatis	UP000683162	f	902	0
pp813	Chlamydia trachomatis	UP000676245	f	901	0
pp813	Chlamydia trachomatis	UP000682533	f	902	0
pp813	Chlamydia trachomatis	UP001703047	f	876	0
pp813	Chlamydia trachomatis	UP001703048	f	901	0
pp813	Chlamydia trachomatis	UP001703050	f	892	0
pp813	Chlamydia trachomatis	UP001703051	f	892	0
pp813	Chlamydia trachomatis	UP001703148	f	892	0
pp813	Chlamydia trachomatis	UP001703149	f	886	0
pp813	Chlamydia trachomatis	UP001661079	f	897	0
pp813	Chlamydia trachomatis	UP001661078	f	897	0
pp813	Chlamydia trachomatis	UP001661076	f	885	0
pp813	Chlamydia trachomatis	UP001703180	f	896	0
pp813	Chlamydia trachomatis	UP001703223	f	874	0
pp813	Chlamydia trachomatis	UP001703159	f	900	0
pp813	Chlamydia trachomatis	UP001703280	f	875	0
pp813	Chlamydia trachomatis	UP001703192	f	879	0
pp813	Chlamydia trachomatis	UP000509699	f	903	0
pp813	Chlamydia trachomatis	UP001164101	f	886	0
pp813	Chlamydia trachomatis	UP000010886	f	908	0
pp813	Chlamydia trachomatis	UP000010874	f	906	0
pp813	Chlamydia trachomatis	UP000036840	f	932	0
pp813	Chlamydia trachomatis	UP000010871	f	898	0
pp813	Chlamydia trachomatis	UP000010885	f	899	0
pp813	Chlamydia trachomatis	UP000032889	f	882	0
pp813	Chlamydia trachomatis	UP000010879	f	901	0
pp813	Chlamydia trachomatis	UP000007601	f	876	0
pp813	Chlamydia trachomatis	UP000007602	f	873	0
pp813	Chlamydia trachomatis	UP000007603	f	875	0
pp813	Chlamydia trachomatis	UP000032892	f	885	0
pp813	Chlamydia trachomatis	UP000010869	f	900	0
pp813	Chlamydia trachomatis	UP000010873	f	902	0
pp813	Chlamydia trachomatis	UP000011844	f	885	0
pp813	Chlamydia trachomatis	UP001703181	f	891	0
pp813	Chlamydia trachomatis	UP000015235	f	949	0
pp813	Chlamydia trachomatis	UP000010868	f	896	0
pp813	Chlamydia trachomatis	UP000010877	f	898	0
pp813	Chlamydia trachomatis	UP000010863	f	898	0
pp813	Chlamydia trachomatis	UP000010859	f	892	0
pp813	Chlamydia trachomatis	UP000010884	f	890	0
pp813	Chlamydia trachomatis	UP000012993	f	909	0
pp813	Chlamydia trachomatis	UP000010858	f	898	0
pp813	Chlamydia trachomatis	UP000010872	f	898	0
pp813	Chlamydia trachomatis	UP000010865	f	898	0
pp813	Chlamydia trachomatis	UP000011055	f	898	0
pp813	Chlamydia trachomatis	UP000011065	f	898	0
pp813	Chlamydia trachomatis	UP000011056	f	898	0
pp813	Chlamydia trachomatis	UP000011063	f	898	0
pp813	Chlamydia trachomatis	UP000011061	f	892	0
pp813	Chlamydia trachomatis	UP000010875	f	898	0
pp813	Chlamydia trachomatis	UP000010861	f	898	0
pp813	Chlamydia trachomatis	UP000010860	f	898	0
pp813	Chlamydia trachomatis	UP000015312	f	923	0
pp813	Chlamydia trachomatis	UP000015155	f	943	0
pp813	Chlamydia trachomatis	UP000015285	f	925	0
pp813	Chlamydia trachomatis	UP000015244	f	919	0
pp813	Chlamydia trachomatis	UP000015210	f	924	0
